FrameID,Action,Mouse_position,execution_time 
0000003842,RightDown,"(729, 559)",1538256049.6767576
0000003842,Space,"(729, 559)",1538256049.6767576
0000003842,RightDown,"(729, 559)",1538256049.6877282
0000003842,Space,"(729, 559)",1538256049.6877282
0000003842,RightDown,"(729, 559)",1538256049.6982067
0000003842,Space,"(729, 559)",1538256049.6982067
0000003842,Space,"(729, 559)",1538256049.709177
0000003842,Space,"(729, 559)",1538256049.7201474
0000003842,Space,"(729, 559)",1538256049.731118
0000003842,Space,"(729, 559)",1538256049.7420888
0000003842,Space,"(729, 559)",1538256049.7530596
0000003842,Space,"(729, 559)",1538256049.7640302
0000003843,RightDown,"(729, 559)",1538256049.8044283
0000003843,Space,"(729, 559)",1538256049.8044283
0000003843,RightDown,"(729, 559)",1538256049.8153987
0000003843,Space,"(729, 559)",1538256049.8153987
0000003843,RightDown,"(729, 559)",1538256049.8263695
0000003843,Space,"(729, 559)",1538256049.8263695
0000003843,RightDown,"(729, 559)",1538256049.8373396
0000003843,Space,"(729, 559)",1538256049.8373396
0000003843,Space,"(729, 559)",1538256049.8483107
0000003843,Space,"(729, 559)",1538256049.8592813
0000003843,Space,"(728, 558)",1538256049.8702521
0000003843,Space,"(728, 557)",1538256049.8812227
0000003843,Space,"(725, 554)",1538256049.8917053
0000003843,Space,"(720, 549)",1538256049.9026709
0000003843,RightDown,"(717, 546)",1538256049.9136412
0000003843,Space,"(717, 546)",1538256049.9136412
0000003844,RightDown,"(704, 539)",1538256049.9525375
0000003844,Space,"(704, 539)",1538256049.9525375
0000003844,RightDown,"(704, 539)",1538256049.9635081
0000003844,Space,"(704, 539)",1538256049.9635081
0000003844,Space,"(704, 539)",1538256049.9744785
0000003844,Space,"(704, 539)",1538256049.9854493
0000003844,Space,"(704, 539)",1538256049.9959273
0000003844,Space,"(704, 539)",1538256050.0068982
0000003844,Space,"(704, 539)",1538256050.0178688
0000003844,Space,"(704, 539)",1538256050.0288396
0000003844,Space,"(698, 539)",1538256050.0398097
0000003844,Space,"(693, 533)",1538256050.050781
0000003844,Space,"(689, 528)",1538256050.061752
0000003845,Space,"(669, 507)",1538256050.1066313
0000003845,Space,"(669, 506)",1538256050.117602
0000003845,Space,"(669, 506)",1538256050.1285732
0000003845,Space,"(669, 506)",1538256050.1395438
0000003845,Space,"(669, 506)",1538256050.1505144
0000003845,Space,"(669, 506)",1538256050.1614845
0000003845,Space,"(669, 506)",1538256050.1724553
0000003845,Space,"(669, 506)",1538256050.183426
0000003845,Space,"(669, 506)",1538256050.1943972
0000003845,Space,"(669, 506)",1538256050.2053673
0000003845,Space,"(669, 506)",1538256050.2163382
0000003846,Space,"(668, 503)",1538256050.2582264
0000003846,Space,"(668, 500)",1538256050.2691975
0000003846,Space,"(668, 497)",1538256050.2801673
0000003846,Space,"(668, 495)",1538256050.291138
0000003846,Space,"(666, 494)",1538256050.3021092
0000003846,Space,"(666, 492)",1538256050.3130796
0000003846,Space,"(665, 491)",1538256050.32405
0000003846,Space,"(665, 489)",1538256050.3350205
0000003846,Space,"(665, 488)",1538256050.3459914
0000003846,Space,"(665, 488)",1538256050.3569617
0000003846,Space,"(663, 486)",1538256050.3679326
0000003847,Space,"(663, 485)",1538256050.407826
0000003847,Space,"(663, 485)",1538256050.4187968
0000003847,Space,"(663, 485)",1538256050.4297674
0000003847,Space,"(663, 483)",1538256050.440738
0000003847,Space,"(663, 483)",1538256050.4517093
0000003847,Space,"(664, 482)",1538256050.4626796
0000003847,Space,"(664, 480)",1538256050.47365
0000003847,Space,"(666, 479)",1538256050.4846203
0000003847,Space,"(667, 476)",1538256050.4955914
0000003847,Space,"(669, 474)",1538256050.5065618
0000003847,Space,"(669, 473)",1538256050.5175323
0000003848,Space,"(672, 470)",1538256050.5594206
0000003848,Space,"(672, 470)",1538256050.570392
0000003848,Space,"(673, 470)",1538256050.581362
0000003848,Space,"(675, 470)",1538256050.5923328
0000003848,Space,"(675, 468)",1538256050.6033034
0000003848,Space,"(678, 468)",1538256050.614274
0000003848,Space,"(679, 467)",1538256050.6252446
0000003848,Space,"(681, 467)",1538256050.6362152
0000003848,Space,"(682, 467)",1538256050.6471858
0000003848,Space,"(685, 467)",1538256050.6581564
0000003848,Space,"(688, 465)",1538256050.6691282
0000003849,Space,"(696, 465)",1538256050.7090206
0000003849,Space,"(697, 465)",1538256050.7199912
0000003849,Space,"(699, 465)",1538256050.730962
0000003849,Space,"(699, 465)",1538256050.741933
0000003849,Space,"(699, 465)",1538256050.7529032
0000003849,Space,"(699, 465)",1538256050.7638738
0000003849,Space,"(699, 465)",1538256050.774845
0000003849,Space,"(699, 465)",1538256050.7858155
0000003849,Space,"(699, 465)",1538256050.7967856
0000003849,Space,"(699, 465)",1538256050.8077562
0000003849,Space,"(699, 465)",1538256050.8187273
0000003850,Space,"(699, 465)",1538256050.857623
0000003850,Space,"(699, 465)",1538256050.868594
0000003850,Space,"(699, 465)",1538256050.8795643
0000003850,Space,"(699, 465)",1538256050.8905354
0000003850,Space,"(699, 465)",1538256050.901506
0000003850,Space,"(699, 465)",1538256050.9124763
0000003850,Space,"(699, 465)",1538256050.923447
0000003850,Space,"(699, 465)",1538256050.9344182
0000003850,Space,"(699, 465)",1538256050.9453886
0000003850,Space,"(699, 465)",1538256050.956359
0000003850,Q,"(699, 465)",1538256050.9673297
0000003850,Space,"(699, 465)",1538256050.9673297
0000003850,Q,"(699, 465)",1538256050.9783003
0000003850,Space,"(699, 465)",1538256050.9783003
0000003851,Q,"(700, 465)",1538256051.0102155
0000003851,Space,"(700, 465)",1538256051.0102155
0000003851,Q,"(700, 468)",1538256051.021186
0000003851,Space,"(700, 468)",1538256051.021186
0000003851,Q,"(712, 477)",1538256051.0321567
0000003851,Space,"(712, 477)",1538256051.0321567
0000003851,Q,"(730, 487)",1538256051.043127
0000003851,Space,"(730, 487)",1538256051.043127
0000003851,Space,"(762, 508)",1538256051.054098
0000003851,Space,"(793, 531)",1538256051.0650687
0000003851,Space,"(837, 558)",1538256051.076039
0000003851,Space,"(877, 582)",1538256051.0870101
0000003851,Space,"(933, 615)",1538256051.0979805
0000003851,Space,"(982, 639)",1538256051.108951
0000003851,Space,"(1041, 664)",1538256051.1199214
0000003851,Space,"(1108, 691)",1538256051.1308923
0000003852,Space,"(1275, 754)",1538256051.168791
0000003852,Space,"(1303, 772)",1538256051.1797621
0000003852,Space,"(1317, 784)",1538256051.1907322
0000003852,Space,"(1318, 795)",1538256051.2012181
0000003852,RightDown,"(1317, 802)",1538256051.2121816
0000003852,Space,"(1317, 802)",1538256051.2121816
0000003852,RightDown,"(1311, 813)",1538256051.2231524
0000003852,Space,"(1311, 813)",1538256051.2231524
0000003852,RightDown,"(1299, 825)",1538256051.234123
0000003852,Space,"(1299, 825)",1538256051.234123
0000003852,RightDown,"(1289, 834)",1538256051.2450933
0000003852,Space,"(1289, 834)",1538256051.2450933
0000003852,RightDown,"(1272, 841)",1538256051.256064
0000003852,Space,"(1272, 841)",1538256051.256064
0000003852,RightDown,"(1259, 847)",1538256051.2670345
0000003852,Space,"(1259, 847)",1538256051.2670345
0000003852,RightDown,"(1239, 855)",1538256051.2780058
0000003852,Space,"(1239, 855)",1538256051.2780058
0000003853,Space,"(1097, 859)",1538256051.3233938
0000003853,Space,"(1056, 858)",1538256051.3343647
0000003853,Space,"(1035, 858)",1538256051.345335
0000003853,Space,"(1025, 857)",1538256051.3563054
0000003853,RightDown,"(1022, 857)",1538256051.367276
0000003853,Space,"(1022, 857)",1538256051.367276
0000003853,RightDown,"(1022, 857)",1538256051.3782473
0000003853,Space,"(1022, 857)",1538256051.3782473
0000003853,RightDown,"(1020, 857)",1538256051.3892179
0000003853,Space,"(1020, 857)",1538256051.3892179
0000003853,RightDown,"(1014, 855)",1538256051.4001884
0000003853,Space,"(1014, 855)",1538256051.4001884
0000003853,RightDown,"(1008, 852)",1538256051.4106665
0000003853,Space,"(1008, 852)",1538256051.4106665
0000003853,RightDown,"(999, 849)",1538256051.421637
0000003853,Space,"(999, 849)",1538256051.421637
0000003853,RightDown,"(984, 845)",1538256051.4326077
0000003853,A,"(984, 845)",1538256051.4326077
0000003853,Space,"(984, 845)",1538256051.4326077
0000003854,RightDown,"(915, 794)",1538256051.466517
0000003854,A,"(915, 794)",1538256051.4675143
0000003854,Space,"(915, 794)",1538256051.4675143
0000003854,A,"(881, 759)",1538256051.4784858
0000003854,Space,"(881, 759)",1538256051.4784858
0000003854,A,"(854, 719)",1538256051.4894557
0000003854,Space,"(854, 719)",1538256051.4894557
0000003854,A,"(822, 662)",1538256051.5004268
0000003854,Space,"(822, 662)",1538256051.5004268
0000003854,A,"(797, 617)",1538256051.5109048
0000003854,Space,"(797, 617)",1538256051.5109048
0000003854,A,"(771, 573)",1538256051.5218754
0000003854,Space,"(771, 573)",1538256051.5218754
0000003854,A,"(746, 534)",1538256051.5328455
0000003854,Space,"(746, 534)",1538256051.5328455
0000003854,LeftDown,"(734, 513)",1538256051.5438166
0000003854,A,"(734, 513)",1538256051.5438166
0000003854,Space,"(734, 513)",1538256051.5438166
0000003854,LeftDown,"(731, 513)",1538256051.5547872
0000003854,A,"(731, 513)",1538256051.5547872
0000003854,Space,"(731, 513)",1538256051.5547872
0000003854,LeftDown,"(731, 513)",1538256051.5657575
0000003854,Space,"(731, 513)",1538256051.5657575
0000003854,LeftDown,"(731, 513)",1538256051.5767286
0000003854,Space,"(731, 513)",1538256051.5767286
0000003855,LeftDown,"(731, 513)",1538256051.6176195
0000003855,Space,"(731, 513)",1538256051.6176195
0000003855,LeftDown,"(732, 513)",1538256051.6285899
0000003855,Space,"(732, 513)",1538256051.6285899
0000003855,LeftDown,"(735, 514)",1538256051.639561
0000003855,Space,"(735, 514)",1538256051.639561
0000003855,LeftDown,"(739, 519)",1538256051.650531
0000003855,Space,"(739, 519)",1538256051.650531
0000003855,LeftDown,"(748, 523)",1538256051.6615016
0000003855,Space,"(748, 523)",1538256051.6615016
0000003855,LeftDown,"(757, 528)",1538256051.6724722
0000003855,Space,"(757, 528)",1538256051.6724722
0000003855,LeftDown,"(769, 531)",1538256051.6834433
0000003855,Space,"(769, 531)",1538256051.6834433
0000003855,Space,"(781, 535)",1538256051.694414
0000003855,Space,"(801, 543)",1538256051.7053845
0000003855,Space,"(819, 550)",1538256051.716355
0000003855,Space,"(841, 558)",1538256051.7273257
0000003856,Space,"(973, 589)",1538256051.7722058
0000003856,Space,"(1017, 598)",1538256051.7831767
0000003856,Space,"(1062, 609)",1538256051.794147
0000003856,Space,"(1095, 618)",1538256051.8051178
0000003856,Space,"(1131, 625)",1538256051.8160884
0000003856,Space,"(1159, 631)",1538256051.8270593
0000003856,Space,"(1192, 637)",1538256051.8380299
0000003856,Space,"(1227, 640)",1538256051.8490002
0000003856,Space,"(1258, 643)",1538256051.859971
0000003856,Space,"(1296, 646)",1538256051.8709419
0000003856,Space,"(1329, 649)",1538256051.8819122
0000003857,RightDown,"(1443, 676)",1538256051.9257948
0000003857,Space,"(1443, 676)",1538256051.9257948
0000003857,RightDown,"(1450, 685)",1538256051.936766
0000003857,Space,"(1450, 685)",1538256051.936766
0000003857,RightDown,"(1455, 690)",1538256051.9477365
0000003857,Space,"(1455, 690)",1538256051.9477365
0000003857,RightDown,"(1459, 693)",1538256051.958707
0000003857,Space,"(1459, 693)",1538256051.958707
0000003857,RightDown,"(1462, 694)",1538256051.9696777
0000003857,Space,"(1462, 694)",1538256051.9696777
0000003857,RightDown,"(1464, 694)",1538256051.9806488
0000003857,Space,"(1464, 694)",1538256051.9806488
0000003857,RightDown,"(1464, 694)",1538256051.9916189
0000003857,Space,"(1464, 694)",1538256051.9916189
0000003857,RightDown,"(1464, 694)",1538256052.0025895
0000003857,Space,"(1464, 694)",1538256052.0025895
0000003857,Space,"(1463, 693)",1538256052.01356
0000003857,Space,"(1458, 683)",1538256052.0245306
0000003857,Space,"(1449, 669)",1538256052.0355017
0000003858,RightDown,"(1418, 618)",1538256052.0783873
0000003858,Space,"(1418, 618)",1538256052.0783873
0000003858,RightDown,"(1416, 612)",1538256052.0893579
0000003858,Space,"(1416, 612)",1538256052.0893579
0000003858,RightDown,"(1413, 609)",1538256052.1003282
0000003858,Space,"(1413, 609)",1538256052.1003282
0000003858,RightDown,"(1412, 606)",1538256052.1112995
0000003858,Space,"(1412, 606)",1538256052.1112995
0000003858,RightDown,"(1409, 603)",1538256052.1222696
0000003858,Space,"(1409, 603)",1538256052.1222696
0000003858,RightDown,"(1407, 603)",1538256052.1332405
0000003858,Space,"(1407, 603)",1538256052.1332405
0000003858,RightDown,"(1407, 603)",1538256052.1442106
0000003858,Space,"(1407, 603)",1538256052.1442106
0000003858,RightDown,"(1407, 603)",1538256052.1551816
0000003858,Space,"(1407, 603)",1538256052.1551816
0000003858,RightDown,"(1407, 603)",1538256052.166152
0000003858,Space,"(1407, 603)",1538256052.166152
0000003858,RightDown,"(1407, 603)",1538256052.1771228
0000003858,Space,"(1407, 603)",1538256052.1771228
0000003858,RightDown,"(1407, 603)",1538256052.1880937
0000003858,Space,"(1407, 603)",1538256052.1880937
0000003859,Space,"(1385, 609)",1538256052.2239974
0000003859,A,"(1364, 615)",1538256052.2349687
0000003859,Space,"(1364, 615)",1538256052.2349687
0000003859,A,"(1338, 619)",1538256052.2459385
0000003859,Space,"(1338, 619)",1538256052.2459385
0000003859,A,"(1310, 622)",1538256052.2569098
0000003859,Space,"(1310, 622)",1538256052.2569098
0000003859,A,"(1266, 627)",1538256052.2678802
0000003859,Space,"(1266, 627)",1538256052.2678802
0000003859,A,"(1220, 628)",1538256052.278851
0000003859,Space,"(1220, 628)",1538256052.278851
0000003859,A,"(1175, 628)",1538256052.2898211
0000003859,Space,"(1175, 628)",1538256052.2898211
0000003859,A,"(1127, 626)",1538256052.300792
0000003859,Space,"(1127, 626)",1538256052.300792
0000003859,A,"(1068, 618)",1538256052.3117626
0000003859,Space,"(1068, 618)",1538256052.3117626
0000003859,A,"(1020, 608)",1538256052.3227332
0000003859,Space,"(1020, 608)",1538256052.3227332
0000003859,A,"(972, 597)",1538256052.3337045
0000003859,Space,"(972, 597)",1538256052.3337045
0000003860,LeftDown,"(815, 573)",1538256052.3765893
0000003860,Space,"(815, 573)",1538256052.3765893
0000003860,LeftDown,"(812, 574)",1538256052.3875601
0000003860,Space,"(812, 574)",1538256052.3875601
0000003860,LeftDown,"(812, 576)",1538256052.3985307
0000003860,Space,"(812, 576)",1538256052.3985307
0000003860,LeftDown,"(812, 576)",1538256052.4095016
0000003860,Space,"(812, 576)",1538256052.4095016
0000003860,LeftDown,"(813, 576)",1538256052.4204721
0000003860,Space,"(813, 576)",1538256052.4204721
0000003860,LeftDown,"(814, 579)",1538256052.431443
0000003860,Space,"(814, 579)",1538256052.431443
0000003860,LeftDown,"(814, 579)",1538256052.4424133
0000003860,Space,"(814, 579)",1538256052.4424133
0000003860,LeftDown,"(816, 580)",1538256052.4533842
0000003860,Space,"(816, 580)",1538256052.4533842
0000003860,LeftDown,"(817, 582)",1538256052.4643548
0000003860,Space,"(817, 582)",1538256052.4643548
0000003860,LeftDown,"(822, 583)",1538256052.4753253
0000003860,Space,"(822, 583)",1538256052.4753253
0000003860,LeftDown,"(832, 588)",1538256052.4862962
0000003860,Space,"(832, 588)",1538256052.4862962
0000003861,Space,"(864, 597)",1538256052.5291815
0000003861,Space,"(867, 597)",1538256052.5401523
0000003861,Space,"(870, 597)",1538256052.5511231
0000003861,Space,"(871, 598)",1538256052.5620933
0000003861,Space,"(874, 598)",1538256052.5730639
0000003861,Space,"(879, 598)",1538256052.5840352
0000003861,Space,"(888, 600)",1538256052.5950055
0000003861,Space,"(897, 600)",1538256052.605976
0000003861,Space,"(909, 601)",1538256052.6169467
0000003861,Space,"(918, 601)",1538256052.6279173
0000003861,Space,"(927, 601)",1538256052.638888
0000003862,Space,"(984, 610)",1538256052.6827707
0000003862,Space,"(1002, 615)",1538256052.6937416
0000003862,Space,"(1029, 619)",1538256052.7047122
0000003862,Space,"(1054, 622)",1538256052.71519
0000003862,Space,"(1080, 625)",1538256052.72616
0000003862,Space,"(1114, 630)",1538256052.737131
0000003862,Space,"(1147, 636)",1538256052.7481015
0000003862,Space,"(1177, 640)",1538256052.7590723
0000003862,Space,"(1210, 646)",1538256052.7700431
0000003862,Space,"(1237, 651)",1538256052.7810135
0000003862,Space,"(1273, 657)",1538256052.7919843
0000003863,Space,"(1408, 687)",1538256052.8403628
0000003863,Space,"(1420, 693)",1538256052.8513334
0000003863,Space,"(1428, 696)",1538256052.8623035
0000003863,RightDown,"(1429, 696)",1538256052.8732746
0000003863,Space,"(1429, 696)",1538256052.8732746
0000003863,RightDown,"(1429, 699)",1538256052.884245
0000003863,Space,"(1429, 699)",1538256052.884245
0000003863,RightDown,"(1428, 705)",1538256052.8952155
0000003863,Space,"(1428, 705)",1538256052.8952155
0000003863,RightDown,"(1425, 712)",1538256052.9061863
0000003863,Space,"(1425, 712)",1538256052.9061863
0000003863,RightDown,"(1421, 718)",1538256052.9166644
0000003863,Space,"(1421, 718)",1538256052.9166644
0000003863,RightDown,"(1412, 723)",1538256052.927635
0000003863,Space,"(1412, 723)",1538256052.927635
0000003863,RightDown,"(1401, 729)",1538256052.9386055
0000003863,Space,"(1401, 729)",1538256052.9386055
0000003864,Space,"(1380, 739)",1538256052.988472
0000003864,Space,"(1379, 738)",1538256052.9994433
0000003864,Space,"(1377, 737)",1538256053.0104136
0000003864,RightDown,"(1376, 734)",1538256053.0208921
0000003864,Space,"(1376, 734)",1538256053.0208921
0000003864,RightDown,"(1371, 731)",1538256053.0318623
0000003864,Space,"(1371, 731)",1538256053.0318623
0000003864,RightDown,"(1368, 728)",1538256053.0428329
0000003864,Space,"(1368, 728)",1538256053.0428329
0000003864,RightDown,"(1361, 723)",1538256053.0538032
0000003864,Space,"(1361, 723)",1538256053.0538032
0000003864,RightDown,"(1352, 716)",1538256053.064774
0000003864,Space,"(1352, 716)",1538256053.064774
0000003864,RightDown,"(1341, 710)",1538256053.0757442
0000003864,Space,"(1341, 710)",1538256053.0757442
0000003864,RightDown,"(1338, 707)",1538256053.0867155
0000003864,Space,"(1338, 707)",1538256053.0867155
0000003864,RightDown,"(1337, 705)",1538256053.097686
0000003864,Space,"(1337, 705)",1538256053.097686
0000003865,RightDown,"(1314, 693)",1538256053.136582
0000003865,Space,"(1314, 693)",1538256053.136582
0000003865,Space,"(1295, 683)",1538256053.147553
0000003865,A,"(1263, 668)",1538256053.1585233
0000003865,Space,"(1263, 668)",1538256053.1585233
0000003865,A,"(1217, 647)",1538256053.1694937
0000003865,Space,"(1217, 647)",1538256053.1694937
0000003865,A,"(1154, 623)",1538256053.1804652
0000003865,Space,"(1154, 623)",1538256053.1804652
0000003865,A,"(1094, 599)",1538256053.191435
0000003865,Space,"(1094, 599)",1538256053.191435
0000003865,A,"(1022, 581)",1538256053.2024064
0000003865,Space,"(1022, 581)",1538256053.2024064
0000003865,A,"(969, 569)",1538256053.2133768
0000003865,Space,"(969, 569)",1538256053.2133768
0000003865,A,"(920, 560)",1538256053.2243476
0000003865,Space,"(920, 560)",1538256053.2243476
0000003865,LeftDown,"(897, 557)",1538256053.2353175
0000003865,A,"(897, 557)",1538256053.2353175
0000003865,Space,"(897, 557)",1538256053.2353175
0000003865,LeftDown,"(882, 557)",1538256053.2462885
0000003865,A,"(882, 557)",1538256053.2462885
0000003865,Space,"(882, 557)",1538256053.2462885
0000003866,LeftDown,"(882, 557)",1538256053.2821925
0000003866,A,"(882, 557)",1538256053.2821925
0000003866,Space,"(882, 557)",1538256053.2821925
0000003866,LeftDown,"(882, 557)",1538256053.2931635
0000003866,Space,"(882, 557)",1538256053.2931635
0000003866,LeftDown,"(882, 557)",1538256053.304134
0000003866,Space,"(882, 557)",1538256053.304134
0000003866,LeftDown,"(882, 557)",1538256053.3151045
0000003866,Space,"(882, 557)",1538256053.3151045
0000003866,LeftDown,"(885, 558)",1538256053.326075
0000003866,Space,"(885, 558)",1538256053.326075
0000003866,LeftDown,"(895, 562)",1538256053.3370454
0000003866,Space,"(895, 562)",1538256053.3370454
0000003866,LeftDown,"(912, 567)",1538256053.348017
0000003866,Space,"(912, 567)",1538256053.348017
0000003866,LeftDown,"(925, 571)",1538256053.358987
0000003866,Space,"(925, 571)",1538256053.358987
0000003866,LeftDown,"(936, 574)",1538256053.3699577
0000003866,Space,"(936, 574)",1538256053.3699577
0000003866,Space,"(945, 576)",1538256053.3809292
0000003866,Space,"(951, 577)",1538256053.3918996
0000003867,Space,"(957, 577)",1538256053.438774
0000003867,Space,"(988, 560)",1538256053.4497447
0000003867,Space,"(994, 548)",1538256053.4607153
0000003867,Space,"(997, 539)",1538256053.471686
0000003867,Space,"(1000, 522)",1538256053.4826565
0000003867,Space,"(1005, 510)",1538256053.4936273
0000003867,Space,"(1012, 497)",1538256053.504598
0000003867,Space,"(1020, 489)",1538256053.5155685
0000003867,Space,"(1030, 479)",1538256053.5265393
0000003867,Space,"(1042, 471)",1538256053.5375097
0000003867,Space,"(1059, 461)",1538256053.548481
0000003868,Space,"(1132, 420)",1538256053.600342
0000003868,Space,"(1152, 416)",1538256053.6113124
0000003868,Space,"(1173, 413)",1538256053.6222832
0000003868,Space,"(1188, 410)",1538256053.6332536
0000003868,Space,"(1206, 408)",1538256053.6442244
0000003868,Space,"(1219, 405)",1538256053.655195
0000003868,Space,"(1236, 404)",1538256053.666166
0000003868,Space,"(1252, 402)",1538256053.6771364
0000003868,Space,"(1275, 402)",1538256053.6881092
0000003868,Space,"(1296, 402)",1538256053.6990778
0000003869,Space,"(1375, 405)",1538256053.7459524
0000003869,RightDown,"(1380, 405)",1538256053.756923
0000003869,Space,"(1380, 405)",1538256053.756923
0000003869,RightDown,"(1380, 405)",1538256053.767894
0000003869,Space,"(1380, 405)",1538256053.767894
0000003869,RightDown,"(1383, 405)",1538256053.7788644
0000003869,Space,"(1383, 405)",1538256053.7788644
0000003869,RightDown,"(1386, 406)",1538256053.789835
0000003869,Space,"(1386, 406)",1538256053.789835
0000003869,RightDown,"(1389, 408)",1538256053.800806
0000003869,Space,"(1389, 408)",1538256053.800806
0000003869,RightDown,"(1390, 409)",1538256053.8117762
0000003869,Space,"(1390, 409)",1538256053.8117762
0000003869,RightDown,"(1390, 409)",1538256053.822747
0000003869,Space,"(1390, 409)",1538256053.822747
0000003869,RightDown,"(1390, 409)",1538256053.8337176
0000003869,Space,"(1390, 409)",1538256053.8337176
0000003869,RightDown,"(1390, 409)",1538256053.8446882
0000003869,Space,"(1390, 409)",1538256053.8446882
0000003869,RightDown,"(1390, 409)",1538256053.855659
0000003869,Space,"(1390, 409)",1538256053.855659
0000003870,Space,"(1392, 417)",1538256053.891563
0000003870,Space,"(1392, 421)",1538256053.9025335
0000003870,Space,"(1391, 429)",1538256053.9135044
0000003870,Space,"(1385, 438)",1538256053.924475
0000003870,Space,"(1376, 448)",1538256053.9354455
0000003870,Space,"(1355, 465)",1538256053.9464164
0000003870,Space,"(1319, 484)",1538256053.957387
0000003870,Space,"(1278, 499)",1538256053.9683573
0000003870,Space,"(1227, 516)",1538256053.9793282
0000003870,Space,"(1148, 534)",1538256053.990299
0000003870,Space,"(1080, 547)",1538256054.0012698
0000003871,Space,"(830, 586)",1538256054.044155
0000003871,Space,"(785, 595)",1538256054.055126
0000003871,W,"(752, 600)",1538256054.0660963
0000003871,Space,"(752, 600)",1538256054.0660963
0000003871,W,"(731, 603)",1538256054.0770676
0000003871,Space,"(731, 603)",1538256054.0770676
0000003871,W,"(719, 604)",1538256054.0880377
0000003871,Space,"(719, 604)",1538256054.0880377
0000003871,W,"(714, 604)",1538256054.0990086
0000003871,Space,"(714, 604)",1538256054.0990086
0000003871,W,"(714, 604)",1538256054.1099792
0000003871,Space,"(714, 604)",1538256054.1099792
0000003871,W,"(715, 604)",1538256054.1209495
0000003871,Space,"(715, 604)",1538256054.1209495
0000003871,W,"(726, 606)",1538256054.13192
0000003871,Space,"(726, 606)",1538256054.13192
0000003871,W,"(747, 606)",1538256054.142891
0000003871,Space,"(747, 606)",1538256054.142891
0000003871,Space,"(774, 606)",1538256054.153862
0000003872,Space,"(963, 625)",1538256054.196747
0000003872,Space,"(1018, 636)",1538256054.2077177
0000003872,Space,"(1083, 648)",1538256054.218688
0000003872,Space,"(1129, 660)",1538256054.2291665
0000003872,Space,"(1180, 675)",1538256054.240137
0000003872,Space,"(1218, 687)",1538256054.2511082
0000003872,Space,"(1257, 703)",1538256054.2620783
0000003872,Space,"(1287, 715)",1538256054.273049
0000003872,Space,"(1318, 727)",1538256054.2840197
0000003872,Space,"(1338, 736)",1538256054.2949903
0000003872,Space,"(1354, 744)",1538256054.3059611
0000003873,RightDown,"(1363, 750)",1538256054.3563352
0000003873,Space,"(1363, 750)",1538256054.3563352
0000003873,RightDown,"(1365, 751)",1538256054.367306
0000003873,Space,"(1365, 751)",1538256054.367306
0000003873,RightDown,"(1366, 753)",1538256054.378276
0000003873,Space,"(1366, 753)",1538256054.378276
0000003873,RightDown,"(1366, 754)",1538256054.389247
0000003873,Space,"(1366, 754)",1538256054.389247
0000003873,RightDown,"(1368, 754)",1538256054.4002175
0000003873,Space,"(1368, 754)",1538256054.4002175
0000003873,RightDown,"(1368, 754)",1538256054.4111888
0000003873,Space,"(1368, 754)",1538256054.4111888
0000003873,RightDown,"(1368, 754)",1538256054.4216716
0000003873,Space,"(1368, 754)",1538256054.4216716
0000003873,RightDown,"(1368, 754)",1538256054.4326363
0000003873,Space,"(1368, 754)",1538256054.4326363
0000003873,RightDown,"(1367, 754)",1538256054.4436066
0000003873,Space,"(1367, 754)",1538256054.4436066
0000003873,Space,"(1368, 756)",1538256054.4545772
0000003874,A,"(1209, 734)",1538256054.502449
0000003874,Space,"(1209, 734)",1538256054.502449
0000003874,A,"(1139, 719)",1538256054.51342
0000003874,Space,"(1139, 719)",1538256054.51342
0000003874,A,"(1071, 707)",1538256054.5238986
0000003874,Space,"(1071, 707)",1538256054.5238986
0000003874,A,"(1022, 693)",1538256054.5348692
0000003874,Space,"(1022, 693)",1538256054.5348692
0000003874,A,"(983, 680)",1538256054.5458398
0000003874,Space,"(983, 680)",1538256054.5458398
0000003874,LeftDown,"(974, 675)",1538256054.556811
0000003874,A,"(974, 675)",1538256054.556811
0000003874,Space,"(974, 675)",1538256054.556811
0000003874,LeftDown,"(971, 674)",1538256054.5677812
0000003874,A,"(971, 674)",1538256054.5677812
0000003874,Space,"(971, 674)",1538256054.5677812
0000003874,LeftDown,"(971, 674)",1538256054.5787516
0000003874,A,"(971, 674)",1538256054.5787516
0000003874,Space,"(971, 674)",1538256054.5787516
0000003874,LeftDown,"(971, 674)",1538256054.589723
0000003874,Space,"(971, 674)",1538256054.589723
0000003874,LeftDown,"(971, 674)",1538256054.600693
0000003874,Space,"(971, 674)",1538256054.600693
0000003874,LeftDown,"(971, 674)",1538256054.6116643
0000003874,Space,"(971, 674)",1538256054.6116643
0000003875,LeftDown,"(971, 674)",1538256054.6495621
0000003875,Space,"(971, 674)",1538256054.6495621
0000003875,LeftDown,"(972, 676)",1538256054.6605334
0000003875,Space,"(972, 676)",1538256054.6605334
0000003875,LeftDown,"(981, 679)",1538256054.6715045
0000003875,Space,"(981, 679)",1538256054.6715045
0000003875,LeftDown,"(993, 685)",1538256054.6824741
0000003875,Space,"(993, 685)",1538256054.6824741
0000003875,Space,"(1002, 688)",1538256054.6934452
0000003875,Space,"(1014, 696)",1538256054.7044158
0000003875,Space,"(1026, 706)",1538256054.7153876
0000003875,Space,"(1036, 715)",1538256054.7263567
0000003875,Space,"(1050, 729)",1538256054.7373278
0000003875,Space,"(1060, 741)",1538256054.7482982
